P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
5.189028939,-28.34366906,7.000394155,9.273495899,9.262422987,0.561995401,11.83168789,10.51911572,6.9386563,13.4669489,7.170285595,-12.43011499,-2.081681383,-4.145764354,-19.87989428,-25.33472006,-10.14265053,-30.4330491,1.132816075
3.234573678,-30.63563471,5.67500421,9.038586089,9.396423673,1.162286719,10.94488879,10.25480015,6.453178629,11.71600976,6.616532837,-11.08335216,-1.649729803,-2.419896634,-13.83864937,-21.96919229,-8.588603991,-31.59751332,-1.505899923
1.511813312,-31.8645823,4.967753577,8.823853889,9.302986641,1.594308014,10.26411876,10.01296911,6.116626456,9.561968217,5.350092248,-9.36723635,-1.528820383,-0.815538212,-8.061677951,-18.10315529,-7.070241506,-31.89245888,-3.885037396
0.440450892,-31.37127494,5.554940599,8.847718551,8.532859314,1.684453601,9.91570109,9.167174242,5.846553463,8.132613198,3.974424924,-6.989367178,-1.688175625,0.563844524,-3.924226852,-13.65423556,-5.381595705,-30.83064746,-4.771920064
0.140538856,-28.90575758,7.429105947,9.107203157,6.550394711,1.376397367,9.278624103,6.966495261,5.049533109,7.402758932,2.97953963,-4.721231715,-2.243788571,1.658248941,-2.133363766,-8.936461143,-3.376095111,-28.25362822,-3.529589997
0.711640353,-24.61778668,10.10983504,9.406139641,3.287615536,0.837493489,7.538078757,3.107942296,3.104713035,6.431237709,2.491308213,-3.846497043,-3.338061346,2.571275895,-2.275202291,-4.450735065,-0.870500945,-24.28526269,-0.237858061
2.418983485,-18.92924998,13.06961451,9.493499831,-0.566160182,0.428599928,4.538928018,-1.899815222,-0.01697031,4.532100678,2.348233692,-4.984127207,-4.912542535,3.57661592,-3.017812432,-0.425801539,2.447858857,-19.16087748,4.563150483
5.496419235,-12.46842396,15.94400115,9.201611483,-3.83144431,0.508819876,1.143716687,-6.872176546,-3.551636196,2.255652585,2.367968161,-7.316801432,-6.602102967,4.935763749,-2.900433652,3.392672048,6.879756302,-13.16834092,10.1719581
9.674116439,-6.102362267,18.37371043,8.478054797,-5.517615724,1.184279378,-1.288892783,-10.52488699,-6.370680297,1.190787462,2.533900752,-8.982214983,-7.884942736,6.631702247,-1.215764447,7.426492832,12.33329961,-6.77941444,15.81589433
13.88188514,-0.924172925,19.73720083,7.3057416,-5.427176237,2.184159408,-1.910084146,-12.11936787,-7.717444776,2.662243632,2.93989821,-8.432392264,-8.402625068,8.239970562,1.588106288,11.65694516,17.99110368,-0.803888639,20.58172242
16.52815188,1.971333217,19.1796874,5.620963597,-4.234785763,2.980345216,-1.022157466,-11.75999117,-7.666795625,6.437449844,3.5717319,-5.708165549,-8.20127469,9.092031454,4.238537281,15.29377147,22.38695307,3.691458861,23.44722089
16.31184202,1.916755451,16.07987543,3.358385249,-2.983229904,3.094910087,0.2081201,-10.17643105,-6.948079665,10.62706643,4.165580214,-2.549159644,-7.681635817,8.669466772,5.469116815,17.12041583,23.99849095,5.788613736,23.59075877
13.04792448,-0.922474148,10.65263743,0.637869837,-2.377451734,2.39255102,0.739899417,-8.181481804,-6.291157238,12.96878105,4.327441358,-1.139736654,-7.265301617,6.970227827,4.808694499,16.3537783,22.05707503,5.242754915,20.85524196
7.891426953,-5.461624882,4.170574044,-2.053471718,-2.39698796,1.154592667,0.523910778,-6.198276366,-5.82892112,12.48777236,3.867349598,-2.397753845,-7.018755843,4.577237017,2.848299315,13.37574293,17.05012826,2.752344124,16.01021347
2.741543094,-10.0590522,-1.484010337,-3.890579362,-2.483121335,-0.113658951,0.520998288,-4.162574518,-5.01715713,10.18406203,3.090583419,-5.142931785,-6.53557561,2.358371811,0.86475425,9.719217039,10.54970701,-0.276646867,10.52561304
-0.799276611,-13.17490584,-4.72165991,-4.034182896,-2.107391034,-0.996919483,1.872953337,-1.807226014,-3.097982719,8.212707148,2.776017157,-6.850692762,-5.200228132,0.98900462,0.078325347,7.233579868,4.444672226,-2.388961126,5.913377763
-2.212764655,-13.98377994,-5.021559502,-2.098641686,-1.250065123,-1.379552861,4.933334746,0.941275365,0.285858239,8.280837641,3.782571175,-5.475398858,-2.668962278,0.613160328,1.008804841,6.986726858,0.053094828,-2.781149556,3.034263974
-2.100232129,-12.63470775,-3.074548988,1.543059049,-0.419731772,-1.4193413,8.953912748,3.776847242,4.786227207,10.5867131,6.502811979,-0.97865298,0.776661219,0.852934248,3.28395161,8.671465198,-2.350665963,-1.634083482,1.819362439
-1.527667636,-10.07252373,-0.244745458,5.855381577,-0.229074158,-1.343250688,12.63552767,6.165387759,9.51625822,14.06767712,10.51624195,4.591958564,4.275076953,1.124378979,5.950326073,10.90224569,-3.373459439,0.082316497,1.562839909
-1.222429346,-7.57401399,2.226532496,9.60822263,-0.89134655,-1.252403628,15.02235908,7.682673169,13.47659119,17.53932947,14.68113789,8.5167767,6.819844845,1.015543877,8.040533287,12.12553576,-3.918640886,1.150599946,1.530276096
-1.204929187,-6.258133832,3.727975087,11.9204435,-2.044360394,-1.091248784,15.98126857,8.248903694,15.89918189,20.57394298,17.62632447,9.218802,7.794363565,0.474075773,9.03224714,11.45496481,-4.623672421,0.632684616,1.418395931
-1.043869908,-6.770009829,4.242534207,12.53170331,-3.027640227,-0.777601276,15.94061373,8.07516071,16.34731547,23.32615898,18.36208966,7.123341155,7.246052166,-0.275671937,8.944208296,8.890966765,-5.652172744,-1.887810586,1.354417465
-0.431293481,-9.197572217,3.95517534,11.67062566,-3.373513326,-0.346219639,15.24541659,7.392043138,14.68271369,25.60304695,16.68215279,4.003679845,5.734756073,-0.962521169,8.071737974,4.934925295,-6.849733468,-6.36122723,1.505564453
0.43064681,-13.16669876,2.91932198,9.698928207,-3.116946023,0.046480828,13.79516687,6.221692566,11.09671148,26.26098658,13.18312505,1.452485658,3.901077378,-1.444423639,6.606551448,0.080331364,-8.014886558,-12.43486709,1.674314375
0.929177114,-18.02411048,1.060562221,6.863216774,-2.693733548,0.272763349,11.30594987,4.419083436,6.233706102,23.74207152,8.952960458,-0.246154633,2.090325244,-1.718586729,4.457085067,-5.329055674,-9.029162457,-19.53063873,1.248217296
0.507817891,-23.03252831,-1.547489283,3.352361607,-2.534895449,0.399382059,7.904613173,1.969898976,1.210208799,17.46250758,5.123569594,-1.983277408,0.295425678,-1.813387829,1.429955173,-10.81355747,-9.792553306,-26.81306323,-0.426139078
-0.895431942,-27.52489054,-4.441414521,-0.444369027,-2.700708828,0.695141893,4.418967802,-0.714476297,-2.683113345,8.843988898,2.486568435,-4.657710303,-1.588325266,-1.699881401,-2.356873855,-15.44469357,-10.11665831,-33.19108081,-3.5214439
-2.77368605,-30.98010453,-6.815411486,-3.78809191,-2.849876235,1.432112972,1.996142586,-2.806349272,-4.552863847,0.919284705,1.287911951,-8.05456688,-3.454103629,-1.316558953,-6.180617369,-17.97334685,-9.755285011,-37.50624857,-7.459591202
-4.363843913,-33.01006044,-7.845503573,-5.778636304,-2.558902047,2.617152596,1.313866433,-3.458981346,-4.394552877,-3.409868987,1.233785127,-10.77426622,-4.909055469,-0.677609218,-8.861144077,-17.47075497,-8.594223219,-38.89916068,-11.10772266
-5.079364136,-33.29625557,-7.044779175,-5.802529032,-1.72444323,3.876573845,2.061326209,-2.355424874,-3.097452435,-3.203143208,1.690848317,-11.3015319,-5.515466409,0.051306932,-9.368685107,-14.03798683,-6.836780863,-37.15662407,-13.31627429
-4.747968908,-31.55707452,-4.400258241,-3.897517496,-0.718422656,4.621840134,3.170460041,-0.007154817,-1.865951682,0.031049479,2.019317214,-9.323203353,-5.153353106,0.601000194,-7.531406802,-8.970034319,-4.985292829,-32.79674131,-13.44266704
-3.5362182,-27.6182081,-0.247248793,-0.712584672,-0.163033682,4.412808785,3.639241524,2.459640053,-1.415886505,3.592895174,1.910476637,-6.170555036,-4.194029132,0.753216531,-4.318487199,-4.121430651,-3.57142024,-26.80435864,-11.54152827
-1.697542348,-21.58453746,4.94759494,2.943498628,-0.488935041,3.271152616,3.272584426,3.932154857,-1.52526377,5.607285838,1.549232005,-3.961631175,-3.314177672,0.489204393,-1.397702599,-0.843687515,-2.803914621,-20.1746401,-8.160733536
0.613250644,-14.01579456,10.68682092,6.621478039,-1.604989563,1.712977121,2.73318264,3.94246309,-1.290701444,6.22642905,1.469519232,-4.072441113,-3.065243429,0.017801455,-0.164680926,0.756865478,-2.39914109,-13.56485991,-3.955136635
3.318527684,-5.964959597,16.37640957,10.39414502,-2.921754866,0.461328967,2.885617318,2.872157865,0.08620315,7.142507669,2.14619197,-6.116323847,-3.514021329,-0.342378194,-0.862501748,1.688164311,-1.749188588,-7.273142673,0.582761519
6.249665972,1.207932954,21.23697128,14.51662868,-3.708206639,0.025632013,4.013006874,1.602341251,2.574690133,9.912934629,3.576472111,-8.223493762,-4.224350373,-0.346324503,-2.415867975,3.1573541,-0.341480276,-1.510463043,5.118970299
9.019140595,6.209111144,24.3815162,18.86187207,-3.52470207,0.428267635,5.570784806,0.882246301,5.211980595,14.51160086,5.171309583,-8.411163372,-4.591897733,0.049856189,-3.142579484,5.55439034,1.848125946,3.299302248,9.288509099
11.08025258,8.217842065,25.10464347,22.62229676,-2.437600342,1.251552184,6.657623861,0.882941239,6.712794493,19.2418787,6.095374453,-6.017230668,-4.278190312,0.691290538,-1.887036226,8.09606742,4.265256391,6.482118461,12.55729273
11.96241652,7.140086899,23.21973467,24.58006114,-0.898021655,1.953221826,6.765728413,1.238420803,6.340797015,21.97638389,5.854573812,-2.160493687,-3.424576572,1.338576731,1.196116026,9.388985428,6.068152203,7.419245603,14.31706479
11.52260888,3.591443141,19.19342926,23.79649687,0.58502622,2.220336561,6.157483728,1.485019739,4.396965802,21.63842648,4.690037685,1.045087518,-2.507857364,1.808528396,4.742517643,8.472120318,6.620102841,5.984059519,14.18644458
10.02905121,-1.380103447,13.94386472,20.22160915,1.716443547,2.123667911,5.568331015,1.502256075,1.976771913,18.7560553,3.42581574,1.881290069,-1.977391474,2.053445592,7.069032463,5.544490879,5.863574568,2.757512222,12.29796641
8.005347895,-6.702561535,8.405883025,14.76760157,2.447337274,1.991531433,5.525177254,1.578871028,0.197168604,14.78583729,2.819636857,0.013436829,-1.967315925,2.142806257,7.210248502,1.837636434,4.331440905,-1.195931288,9.328690636
5.930307637,-11.63511321,3.140628497,8.79700339,2.795054192,2.121624299,5.87916532,2.057862149,-0.528477293,10.92094944,2.891173589,-3.532447119,-2.292586656,2.175580518,5.3924483,-1.250100926,2.791418069,-4.884786027,6.205127338
3.994964584,-15.91399635,-1.755912799,3.417154337,2.653249052,2.54920602,5.936186715,2.88278584,-0.657616474,7.415960714,2.791658391,-7.221415256,-2.693800852,2.189058754,2.692427202,-3.09042721,1.765558602,-7.900732471,3.655332994
2.089243977,-19.63396301,-6.397662296,-0.907902835,1.794524801,3.029638098,5.047824229,3.469067928,-1.053570561,3.892392539,1.407771397,-9.962260246,-3.096532475,2.125971224,0.232734701,-4.137481988,1.250966396,-10.50713718,1.906902562
0.03773702,-22.94662675,-10.70333327,-4.207154757,0.094998507,3.229702216,3.161036372,3.067574528,-2.270433822,0.205315953,-1.688884727,-11.501408,-3.655003286,1.88346489,-1.451593474,-5.417197781,0.82877002,-13.22975191,0.734549701
-2.079200289,-25.76730874,-14.1503264,-6.54097381,-2.19697225,2.97796384,0.904427392,1.375008428,-4.113888842,-2.977204522,-5.669666632,-12.13834798,-4.545493555,1.415364663,-2.468765862,-7.622157,0.074105641,-16.25591799,-0.194469757
-3.771463441,-27.69621862,-15.89829591,-7.685745798,-4.396932797,2.396418381,-0.803906814,-1.088117835,-5.762622486,-4.402007446,-8.761661739,-12.17145126,-5.695310544,0.81859422,-3.156063032,-10.51823991,-1.042295233,-19.11832163,-0.955793146
-4.320056792,-28.24206676,-15.24681905,-7.253683411,-5.642561447,1.830773388,-1.284486878,-3.167983853,-6.321526069,-3.06836776,-9.310333931,-11.59728843,-6.696606531,0.331084937,-3.660367939,-13.10191162,-2.076791334,-20.94505274,-1.2823102
-3.233332387,-27.23126472,-12.15492104,-5.128413117,-5.348237241,1.637804186,-0.392392458,-3.753574715,-5.402079804,0.990845136,-6.869679586,-10.26697525,-7.010526647,0.214858453,-3.898158899,-14.35864628,-2.445422742,-21.12459598,-0.838964986
-0.692067944,-25.12041422,-7.476295948,-1.806704355,-3.561541648,1.976055725,1.525684684,-2.483743135,-3.3572192,6.534317857,-2.535862418,-8.273728371,-6.332999061,0.577590584,-3.869372515,-14.02075653,-1.936982412,-19.88626079,0.356430945
2.357324002,-22.93939447,-2.708727342,1.689466993,-0.970448709,2.728775127,3.854971884,0.005682427,-1.067746229,11.59690777,1.723384721,-6.167765063,-4.854858502,1.249485245,-3.941855602,-12.74171111,-1.008810735,-18.31416581,1.724433005
4.60744416,-21.8110702,0.658039314,4.301874007,1.455879571,3.5894323,5.917877919,2.459605211,0.534807313,14.28042271,4.26015812,-4.773829713,-3.212844211,1.824231821,-4.737563356,-11.56048745,-0.590958271,-17.70862671,2.34892494
5.097575011,-22.29653141,1.855165337,5.463559147,2.954988456,4.235195654,7.114739556,3.734482238,0.906654843,13.45689922,4.615972513,-4.728863786,-2.143479603,1.877618148,-6.620398095,-11.06434619,-1.475618795,-18.69930232,1.528640216
3.779641341,-23.98325479,1.204635842,5.284257222,3.267647064,4.471812089,7.07999974,3.390383507,0.077174211,9.195584432,3.513941389,-6.070754726,-2.057319804,1.247135739,-9.179123913,-10.8710997,-3.69945314,-20.7266016,-0.723956247
1.545237538,-25.61701647,-0.073087829,4.312426432,2.577994462,4.273421443,5.878168089,1.795172663,-1.447061369,2.871683979,2.108092669,-8.15141617,-2.801539138,0.185921393,-11.16901111,-9.801501342,-6.377304044,-22.26788909,-3.609250029
-0.334842882,-25.73001632,-0.504859617,3.134452943,1.205959329,3.724571372,4.102272342,-0.238964019,-2.943687947,-3.11770352,1.156629948,-9.910029404,-3.749982903,-0.737180016,-11.0555279,-6.608127369,-8.150668689,-21.66370952,-5.968280556
-0.990798327,-23.38048057,0.910034369,2.154022763,-0.661620519,2.935651824,2.689086729,-1.964677684,-3.753494674,-6.137005765,0.744492154,-10.33060812,-4.15309932,-0.955281852,-7.854822977,-0.752551617,-7.972774637,-17.98867247,-6.920163456
-0.415884441,-18.54937246,4.296083498,1.659734973,-2.974092608,2.004573939,2.445611841,-3.009486453,-3.485161524,-4.495122583,0.635969769,-8.855305203,-3.536877901,-0.243874728,-1.747572162,7.261159886,-5.695369421,-11.42070967,-6.266701173
0.701892416,-11.99896205,8.990078847,1.972433789,-5.57541296,1.04302802,3.554447502,-3.369728544,-2.126497334,1.474515388,0.778934145,-5.607835618,-1.939158639,1.141872338,5.891721212,16.13013742,-2.058934627,-2.97042428,-4.409945987
1.622472727,-4.787323522,13.97133651,3.377336419,-7.971445342,0.222228806,5.420067049,-3.230657943,-0.0764604,9.167818586,1.393507648,-1.388620511,0.111473319,2.62703111,13.01934305,24.30651619,1.872716309,6.096503747,-1.907288749
2.160556292,2.156110987,18.30106709,5.786779794,-9.378092501,-0.227982524,6.998812867,-2.833227662,1.89975471,14.72181079,2.524949215,2.53889769,1.826112311,3.663696436,17.66984451,30.45623079,5.386045878,14.65482486,0.947098482
2.788953445,8.120601713,21.31882683,8.427999595,-9.099349167,-0.094798618,7.383568862,-2.474934026,2.8155935,14.92487773,3.51346929,4.825170073,2.462567203,4.02880686,18.57216562,33.61369286,8.399163285,21.71195951,4.188060624
4.18327521,12.44645114,22.60054491,9.959346114,-6.994549719,0.705485781,6.21774506,-2.544367956,1.728537602,8.94909188,3.003937237,4.482552848,1.576736594,3.885452025,15.46693984,33.14916278,11.1935288,26.21409975,7.894667797
6.604533308,14.42874753,21.88703951,9.131475306,-3.677879284,2.057911013,3.680139462,-3.436106378,-1.904787379,-1.206417691,-0.298104657,1.247320632,-0.857068582,3.601834463,9.138159261,28.82169073,13.89630713,27.08937786,11.86576836
9.636783863,13.54086514,19.16575587,5.629127424,-0.260600202,3.679864019,0.166900149,-5.32292394,-7.898351442,-11.88573787,-6.588402045,-4.313963556,-4.465816589,3.492407796,1.208745759,21.03689504,16.20461575,23.72182674,15.58695487
12.48506177,9.873364134,14.8622917,0.467148505,2.220851662,5.241250552,-3.958262275,-7.945235427,-15.20749994,-19.80427109,-14.45597727,-11.02256748,-8.601304787,3.673236099,-6.298980767,11.10797502,17.60425783,16.57119105,18.53483374
14.55675356,4.380765405,9.89447514,-4.455088348,3.309130695,6.497328386,-8.302788449,-10.62746274,-22.14931074,-23.61363717,-21.41081496,-17.52140606,-12.51384197,4.098127863,-11.60986425,1.140371591,17.87018305,7.360559237,20.53075753
15.80965275,-1.417983892,5.380307163,-7.437819443,3.229527036,7.349217207,-12.2074308,-12.58010332,-26.97405074,-24.06954952,-25.19945353,-22.69001174,-15.52525077,4.68060471,-13.86117306,-6.661532415,17.35152525,-1.54079054,21.78352363
16.56386338,-6.222239803,2.079170313,-7.987366203,2.56250984,7.803865266,-14.71423931,-13.31217688,-28.5759564,-22.90458224,-25.04880706,-25.84429279,-17.16531225,5.350891152,-13.44513306,-11.01840272,16.70663691,-8.309117926,22.53360127
16.96308411,-9.702168397,-0.056267512,-7.028556053,1.773511905,7.883117094,-14.96825718,-12.86506598,-26.98404631,-21.38974603,-21.99973628,-26.70805173,-17.25495419,5.989697922,-11.75422737,-12.30990033,16.24615943,-12.67161836,22.59997444
16.60653326,-12.63015096,-1.824434731,-6.160519995,0.969601773,7.567590422,-12.83681082,-11.69661088,-23.32527759,-19.64820284,-18.13826652,-25.31917773,-15.93382253,6.329122808,-10.39291381,-12.4428775,15.44494515,-15.97390575,21.27888954
14.74727796,-16.21957064,-4.16525378,-6.496856692,0.03623165,6.82519585,-9.216259836,-10.30972344,-19.22565138,-17.07398381,-15.30400693,-22.04240931,-13.63252188,5.971227178,-10.3108632,-13.78906394,13.12392378,-20.17193126,17.78581105
10.95379825,-21.11708991,-7.402422214,-7.940413278,-1.024086636,5.695569584,-5.651881656,-8.91809517,-15.96554554,-13.32840343,-14.16669579,-17.68578504,-10.98424486,4.581885622,-11.42257696,-17.77616788,8.286304963,-26.39762303,11.95814382
5.684887428,-26.8078222,-10.92449245,-9.406867767,-1.898231041,4.34680459,-3.441692849,-7.406065136,-13.8928894,-9.022964071,-14.20689986,-13.51774576,-8.671851056,2.148168002,-12.95462957,-24.01916904,1.024819745,-34.09639448,4.651587864
0.237882211,-31.9110882,-13.59754307,-9.781817489,-2.125701695,3.038203317,-2.865546402,-5.593994672,-12.45690882,-5.55497655,-14.4336607,-10.96170945,-7.228905984,-0.904205633,-14.21355282,-30.56713151,-7.219337503,-41.34346416,-2.557848326
-3.978236171,-35.15579632,-14.62538235,-8.838519066,-1.504208073,2.000685121,-3.135905077,-3.563712484,-10.816088,-4.26478122,-14.18160903,-10.97046376,-6.852208373,-3.856901664,-15.13087621,-35.09618838,-14.31968629,-46.08584039,-8.220672691
-6.31739545,-36.27179495,-14.17647694,-7.392672088,-0.383819054,1.320376298,-3.103570265,-1.743677054,-8.572988412,-5.554315069,-13.39957216,-13.39906201,-7.311095467,-6.035340392,-16.1218781,-36.22907702,-18.62632771,-47.38139841,-11.80352331
-7.225819654,-36.07984594,-13.23800979,-6.585996146,0.445910694,0.916449746,-2.138774215,-0.651243384,-6.098347935,-8.551706855,-12.34890633,-16.83435787,-8.022559841,-7.110986344,-17.38095869,-34.09375773,-19.80973715,-45.74149089,-13.82373828
-7.745865664,-35.69782999,-12.76711854,-6.886021109,0.25040508,0.632858505,-0.482299605,-0.483259221,-4.216646411,-11.48340859,-11.11968946,-19.13946564,-8.292554771,-7.170081632,-18.2585815,-29.81426195,-18.80619549,-42.40253985,-15.22938982
-8.582943847,-35.50500765,-12.80992308,-7.617692639,-1.125260571,0.372302793,1.158534694,-0.89589688,-3.5163863,-12.50099155,-9.456727892,-18.52543753,-7.633730871,-6.533300554,-17.36656841,-24.42676072,-16.96933529,-38.18695962,-16.52216472
-9.494581862,-34.72558029,-12.34009952,-7.424674849,-3.11138499,0.166090213,2.330627246,-1.189669876,-3.843460881,-10.54553718,-7.045930929,-14.57119385,-6.012875098,-5.499687011,-13.49211478,-18.1222846,-15.11694421,-32.90341371,-17.32537658
-9.509085252,-32.00940317,-10.02203439,-5.323904676,-4.787454755,0.126540363,3.181824236,-0.803365697,-4.393656718,-5.88907576,-3.975111576,-8.567860409,-3.898986772,-4.223075943,-6.697742668,-10.41524687,-13.18162345,-25.75733906,-16.73414614
-7.799752382,-26.57804345,-5.344930377,-1.541660007,-5.518222792,0.3266489,4.128955307,0.23773694,-4.340711718,-0.12441904,-0.927096558,-2.927682799,-2.07329684,-2.785412708,1.275501373,-1.057942298,-10.63158123,-16.39105622,-14.1429541
-4.489767641,-19.02528548,0.773666754,2.526262915,-5.385633571,0.712820491,5.210041184,1.270400244,-3.498367825,4.466460691,1.104158738,0.049552983,-1.279746298,-1.341603545,7.747473173,9.115941597,-7.190002798,-5.644831353,-9.856259104
-0.707099905,-11.11382022,6.438522688,5.224033314,-5.094751359,1.128260648,5.807848652,1.41301088,-2.477602018,5.989661491,1.383576546,-0.630142707,-1.876974615,-0.147905119,10.59285793,18.21121839,-3.181999767,4.643318192,-4.974202792
2.17796391,-4.702369601,9.977267484,5.747755871,-5.422944582,1.429901507,5.094922325,0.180305768,-2.20453986,3.972346022,-0.128250368,-4.167580823,-3.658742964,0.591314242,9.504106232,24.2609779,0.772632111,12.68670816,-0.651675748
3.521302329,-0.631728381,10.97360717,4.638548797,-6.620011653,1.600455953,2.847624631,-2.14350101,-3.186588411,-0.297427882,-2.777742048,-8.448989487,-5.93569405,0.927597862,6.148902261,26.48241626,4.381498676,17.82478986,2.652042746
3.78960488,1.571932504,10.33187475,3.299112313,-8.197372254,1.758913051,-0.136003391,-4.653128768,-5.123231344,-4.502682746,-5.630142855,-11.20822689,-7.849999097,1.208792328,3.101646961,25.81701509,7.977006586,20.75864194,5.316974295
4.047113513,2.980443523,9.343467362,2.900640446,-9.251400268,2.056988662,-2.487445773,-6.403343731,-7.173871897,-6.789321345,-7.979091277,-11.22553056,-8.778409422,1.861426488,2.270561599,24.27636436,12.13935705,22.74874123,7.998809253
4.970302467,4.154186404,8.534221621,3.488016528,-9.078002717,2.544790123,-3.289653202,-7.018903316,-8.648058205,-7.042449244,-9.618508872,-8.918578403,-8.622965789,3.051399462,3.857953607,23.52468848,16.92447858,24.4123691,10.84991607
6.208191943,4.566030013,7.251038884,3.930998642,-7.641578654,3.115050829,-2.81035357,-6.90045327,-9.530050322,-6.940278721,-10.75395308,-6.02839981,-7.828842766,4.49671386,6.47330733,23.73256827,21.38764719,25.08460844,13.18989191
6.624557524,3.03273117,4.336804155,2.743876493,-5.590205836,3.569762921,-2.272444763,-6.877899645,-10.39199086,-8.585734267,-11.68935498,-4.593846319,-7.10261858,5.613257397,8.204779971,23.54705669,23.90699408,23.25960969,13.90652035
5.235280585,-1.208525941,-0.664105837,-0.823017587,-3.843187334,3.752033498,-2.798301648,-7.559336366,-11.77443232,-12.65148633,-12.54257335,-5.785340467,-6.974841986,5.910764368,7.846068216,21.17759285,23.15992141,17.77002276,12.25944533
2.084332302,-7.674971851,-6.785939901,-6.184891908,-3.060182093,3.635497924,-4.403421689,-8.845617577,-13.57728379,-17.5127592,-13.17080178,-9.239576314,-7.461257205,5.337665919,5.477285888,15.75471591,19.03392989,8.783542319,8.438752493
-1.65017465,-14.75774835,-12.04814899,-11.70409965,-3.338905359,3.305435614,-5.913531544,-9.963964662,-15.00764727,-20.21108575,-13.31565832,-13.26257874,-8.042631069,4.294211597,2.140932115,7.940129841,12.75649147,-2.145957781,3.455409123
-4.409388617,-20.71009773,-14.71855893,-15.6161838,-4.285575003,2.861691326,-5.90716463,-9.999261671,-15.15949156,-18.65954779,-12.83746983,-15.78529036,-7.997758876,3.292533821,-1.007195191,-0.615836186,6.125243815,-12.98146516,-1.499871454
-5.277290645,-24.72645364,-14.45994201,-16.95304639,-5.335781064,2.339075177,-3.899388386,-8.539846124,-13.74876015,-13.39582603,-11.87086414,-15.52226538,-6.889701178,2.534218177,-3.412242082,-8.462570726,0.426363364,-22.33611288,-5.682660407
-4.494880724,-27.2727455,-12.46782005,-15.88525713,-6.070126937,1.719010877,-0.759680241,-5.971230602,-11.37172048,-7.40304601,-10.79347567,-12.65610819,-4.881882478,1.754986063,-5.256545411,-15.20325932,-4.138752572,-29.98363199,-8.935671372
-3.120394364,-29.44941703,-10.50862142,-13.36202916,-6.338066504,1.017078466,1.992954429,-3.210235831,-9.042422387,-4.002638127,-10.01135034,-8.648845669,-2.655553091,0.475434805,-7.05637138,-21.36645384,-8.133383064,-36.44612415,-11.34384167
-2.176884867,-31.95651578,-9.636531402,-10.41117674,-6.184918802,0.354787225,3.408615133,-1.084188306,-7.380410859,-4.420965465,-9.679391904,-5.321375754,-0.971660822,-1.538950252,-9.124495283,-27.49346098,-12.02594955,-42.11987848,-12.83535002
-2.001973047,-34.53714552,-9.600501752,-7.628652809,-5.715024845,-0.069731582,3.789972699,0.181189991,-6.138806514,-6.984192794,-9.542218594,-3.808463184,-0.18371048,-3.989604254,-11.32108714,-33.29523365,-15.5720606,-46.740384,-13.17294493
-2.288901895,-36.35400899,-9.369479884,-5.15636416,-5.025081131,-0.110387565,4.264030946,0.991184399,-4.498612103,-8.618635014,-9.047565375,-4.068508581,-0.060363889,-6.182922085,-13.23152696,-37.6557132,-17.98129701,-49.64358259,-12.37171462
-2.696164884,-36.95478208,-8.287720166,-3.032313399,-4.235505029,0.194787395,5.637731407,1.927046787,-1.911162575,-7.427030975,-7.730918099,-5.230704927,-0.056093378,-7.505971449,-14.57185831,-39.51716558,-18.7142785,-50.55719767,-11.12517863
-3.423776082,-36.96398125,-6.867552482,-1.524811159,-3.542369146,0.602838065,7.554728307,3.177212153,1.217254293,-4.181375683,-5.660115832,-6.457002729,0.176049924,-7.869016751,-15.47068823,-38.89564782,-18.18743181,-50.16558496,-10.73847665
-5.197186002,-37.82993999,-6.531775488,-1.120968349,-3.196061241,0.793595686,8.702361419,4.311441113,3.614466322,-1.464936352,-3.608824706,-7.619295202,0.440473422,-7.756048693,-16.38696728,-37.10234803,-17.70427059,-49.84514985,-12.44765521
-8.61345082,-40.70915855,-8.470817243,-2.153683019,-3.386639935,0.569250976,7.901427762,4.584978914,4.005851867,-1.210154594,-2.73347127,-9.241543221,0.124619458,-7.827915635,-17.69333194,-35.85003169,-18.55534537,-50.64311883,-16.53365258
-13.3564137,-45.28865596,-12.49066054,-4.361249155,-4.106854681,-0.010042721,5.150277938,3.54144796,2.108396379,-2.80370219,-3.850505095,-11.74645954,-1.267481142,-8.377108542,-19.19952532,-35.83082563,-20.92589925,-52.22335297,-21.8695094
-17.93072773,-49.46167845,-16.74328413,-6.744158677,-5.094247207,-0.647661497,1.743080086,1.44215668,-1.028976534,-3.49458825,-6.749110269,-14.63891409,-3.577292567,-9.05534331,-19.96164117,-35.83766761,-23.45379856,-52.60501018,-26.26933118
-20.19429481,-50.1912391,-18.5687008,-7.876317872,-5.903782941,-0.971987729,-0.623171158,-0.823135117,-3.63326598,-0.854228754,-10.05487195,-16.37880744,-5.897441696,-9.087684096,-18.57973782,-33.17144303,-23.82673188,-48.98914005,-27.45150928
-18.3885225,-45.06339538,-15.87876144,-6.513109237,-6.077374752,-0.728710526,-1.003103825,-2.290446749,-4.327020092,4.814229641,-11.8566025,-15.2082849,-7.057770344,-7.815920144,-13.90321793,-25.17247296,-20.05771828,-39.21334133,-24.02638225
